Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Year,Month,Month_Name,Quarter,Day_of_Week,Day_Name,Is_Weekend,Profit_Margin_Pct,Revenue_Per_Unit,Profit_Per_Unit,Order_Value_Category
B-26839,8956,3359,13,Furniture,Bookcases,Credit Card,2022-05-01,Sarah Wagner,Texas,Houston,2022-05,2022,5,May,2,6,Sunday,1,37.50558284948638,688.9230769230769,258.38461538461536,Premium
B-25735,7122,1982,7,Office Supplies,Markers,EMI,2024-03-11,Bryan Baird,Illinois,Peoria,2024-03,2024,3,March,1,0,Monday,0,27.829261443414772,1017.4285714285714,283.14285714285717,High
B-25387,9775,4507,5,Office Supplies,Markers,UPI,2020-07-06,Amy Thompson,Ohio,Cincinnati,2020-07,2020,7,July,3,0,Monday,0,46.1074168797954,1955.0,901.4,Premium
B-25192,3309,177,13,Furniture,Bookcases,EMI,2020-12-17,Ashley Wright,Ohio,Cleveland,2020-12,2020,12,December,4,3,Thursday,0,5.349048050770626,254.53846153846155,13.615384615384615,Medium
B-26844,4163,897,14,Electronics,Electronic Games,COD,2022-08-30,Michelle Lynch,Illinois,Springfield,2022-08,2022,8,August,3,1,Tuesday,0,21.54696132596685,297.35714285714283,64.07142857142857,Medium
B-26844,4163,897,14,Electronics,Electronic Games,COD,2025-02-27,Ryan Hale,Ohio,Cleveland,2025-02,2025,2,February,1,3,Thursday,0,21.54696132596685,297.35714285714283,64.07142857142857,Medium
B-26844,4163,897,14,Electronics,Electronic Games,COD,2021-06-05,Marie Jefferson,Florida,Orlando,2021-06,2021,6,June,2,5,Saturday,1,21.54696132596685,297.35714285714283,64.07142857142857,Medium
B-25236,5518,867,7,Furniture,Sofas,UPI,2022-12-22,Vanessa Smith,Texas,Houston,2022-12,2022,12,December,4,3,Thursday,0,15.712214570496558,788.2857142857143,123.85714285714286,High
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-01-25,Ryan Foster,Ohio,Columbus,2025-01,2025,1,January,1,5,Saturday,1,8.009516256938937,1261.0,101.0,Premium
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-02-14,David Lara,California,San Diego,2025-02,2025,2,February,1,4,Friday,0,8.009516256938937,1261.0,101.0,Premium
B-26765,762,92,11,Electronics,Printers,COD,2023-01-06,Jonathan Young,Illinois,Springfield,2023-01,2023,1,January,1,4,Friday,0,12.073490813648293,69.27272727272727,8.363636363636363,Low
B-26817,3316,126,6,Electronics,Laptops,COD,2020-10-11,Debra Townsend,Ohio,Cincinnati,2020-10,2020,10,October,4,6,Sunday,1,3.799758745476477,552.6666666666666,21.0,Medium
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2023-05-24,John Thomas,California,San Francisco,2023-05,2023,5,May,2,2,Wednesday,0,47.147147147147145,666.0,314.0,High
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-12,Bryan Anderson,California,Los Angeles,2024-03,2024,3,March,1,1,Tuesday,0,47.147147147147145,666.0,314.0,High
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-17,Sarah Miller,New York,New York City,2024-03,2024,3,March,1,6,Sunday,1,47.147147147147145,666.0,314.0,High
B-25681,3854,245,19,Electronics,Laptops,COD,2022-05-17,Robert Hill,Ohio,Columbus,2022-05,2022,5,May,2,1,Tuesday,0,6.357031655422937,202.8421052631579,12.894736842105264,Medium
B-25382,7019,2677,15,Office Supplies,Markers,UPI,2020-12-21,Joshua Rojas,Florida,Miami,2020-12,2020,12,December,4,0,Monday,0,38.13933608776179,467.93333333333334,178.46666666666667,High
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,2021-08-24,Angelica Lewis,New York,New York City,2021-08,2021,8,August,3,1,Tuesday,0,44.33993953644609,425.2857142857143,188.57142857142858,High
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,2022-10-22,Jessica Russell,Texas,Dallas,2022-10,2022,10,October,4,5,Saturday,1,44.33993953644609,425.2857142857143,188.57142857142858,High
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,2024-02-21,Mary Johnson,New York,Rochester,2024-02,2024,2,February,1,2,Wednesday,0,37.10008203445447,1950.4,723.6,Premium
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,2022-10-31,Joseph Knight,Illinois,Peoria,2022-10,2022,10,October,4,0,Monday,0,37.10008203445447,1950.4,723.6,Premium
B-25780,5335,322,15,Electronics,Electronic Games,COD,2022-05-15,Jessica Greene,New York,New York City,2022-05,2022,5,May,2,6,Sunday,1,6.035613870665417,355.6666666666667,21.466666666666665,High
B-25964,1454,80,20,Electronics,Electronic Games,Credit Card,2022-07-22,Vincent Perez,New York,Rochester,2022-07,2022,7,July,3,4,Friday,0,5.502063273727647,72.7,4.0,Low
B-26767,6724,1539,19,Furniture,Bookcases,COD,2021-12-13,Dennis Rivera,California,San Francisco,2021-12,2021,12,December,4,0,Monday,0,22.888161808447354,353.89473684210526,81.0,High
B-26767,6724,1539,19,Furniture,Bookcases,COD,2021-06-03,Nancy Keller,Texas,Dallas,2021-06,2021,6,June,2,3,Thursday,0,22.888161808447354,353.89473684210526,81.0,High
B-25501,9874,3895,4,Office Supplies,Binders,EMI,2025-02-24,Michelle Anderson,Ohio,Cleveland,2025-02,2025,2,February,1,0,Monday,0,39.4470326108973,2468.5,973.75,Premium
B-26029,4918,1485,7,Electronics,Phones,UPI,2023-02-02,Anthony May,Florida,Tampa,2023-02,2023,2,February,1,3,Thursday,0,30.195201301342006,702.5714285714286,212.14285714285714,Medium
B-25292,3189,1180,19,Office Supplies,Paper,Credit Card,2021-12-31,Michelle Guerra,New York,New York City,2021-12,2021,12,December,4,4,Friday,0,37.0021950454688,167.8421052631579,62.10526315789474,Medium
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2024-06-15,Meghan Ballard,New York,New York City,2024-06,2024,6,June,2,5,Saturday,1,26.56482861400894,1342.0,356.5,Medium
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2022-06-05,Brian Wheeler,New York,Buffalo,2022-06,2022,6,June,2,6,Sunday,1,26.56482861400894,1342.0,356.5,Medium
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2020-05-11,William Rosario,Texas,Dallas,2020-05,2020,5,May,2,0,Monday,0,26.56482861400894,1342.0,356.5,Medium
B-25444,7626,229,5,Office Supplies,Pens,EMI,2024-02-11,Jessica Hunt,Illinois,Springfield,2024-02,2024,2,February,1,6,Sunday,1,3.002884867558353,1525.2,45.8,Premium
B-25444,7626,229,5,Office Supplies,Pens,EMI,2020-11-25,Tony Chavez,Ohio,Columbus,2020-11,2020,11,November,4,2,Wednesday,0,3.002884867558353,1525.2,45.8,Premium
B-26796,6669,3063,19,Electronics,Printers,UPI,2023-08-12,Mary Crawford,Ohio,Cincinnati,2023-08,2023,8,August,3,5,Saturday,1,45.928924876293294,351.0,161.21052631578948,High
B-25537,6123,1686,3,Office Supplies,Markers,Credit Card,2022-05-06,Roger Morrison,Ohio,Cincinnati,2022-05,2022,5,May,2,4,Friday,0,27.535521803037728,2041.0,562.0,High
B-26083,3265,1390,16,Office Supplies,Paper,Credit Card,2024-01-17,Bethany Harrison,California,Los Angeles,2024-01,2024,1,January,1,2,Wednesday,0,42.57274119448699,204.0625,86.875,Medium
B-25298,8104,1039,6,Office Supplies,Markers,COD,2021-11-24,Lisa Mcintyre,Florida,Orlando,2021-11,2021,11,November,4,2,Wednesday,0,12.820829220138203,1350.6666666666667,173.16666666666666,Premium
B-25298,8104,1039,6,Office Supplies,Markers,COD,2021-10-06,Carolyn Gonzalez,Florida,Miami,2021-10,2021,10,October,4,2,Wednesday,0,12.820829220138203,1350.6666666666667,173.16666666666666,Premium
B-25298,8104,1039,6,Office Supplies,Markers,COD,2025-01-27,Christina Oconnell,California,San Francisco,2025-01,2025,1,January,1,0,Monday,0,12.820829220138203,1350.6666666666667,173.16666666666666,Premium
B-26734,847,355,17,Furniture,Tables,COD,2022-05-23,James Garcia,New York,Buffalo,2022-05,2022,5,May,2,0,Monday,0,41.91263282172373,49.8235294117647,20.88235294117647,Low
B-26734,847,355,17,Furniture,Tables,COD,2023-11-28,Emily Frederick,Texas,Austin,2023-11,2023,11,November,4,1,Tuesday,0,41.91263282172373,49.8235294117647,20.88235294117647,Low
B-26734,847,355,17,Furniture,Tables,COD,2023-01-18,Shawn Wise,California,San Francisco,2023-01,2023,1,January,1,2,Wednesday,0,41.91263282172373,49.8235294117647,20.88235294117647,Low
B-25483,3129,55,9,Furniture,Bookcases,Debit Card,2021-09-06,Carrie Alvarez,Illinois,Peoria,2021-09,2021,9,September,3,0,Monday,0,1.757750079897731,347.6666666666667,6.111111111111111,Medium
B-25483,7821,3821,13,Electronics,Laptops,EMI,2021-09-06,Carrie Alvarez,Illinois,Peoria,2021-09,2021,9,September,3,0,Monday,0,48.855645058176705,601.6153846153846,293.9230769230769,Premium
B-26041,9498,256,12,Electronics,Phones,COD,2021-02-22,Matthew James,Illinois,Peoria,2021-02,2021,2,February,1,0,Monday,0,2.6953042745841227,791.5,21.333333333333332,Premium
B-26041,9498,256,12,Electronics,Phones,COD,2021-10-06,Jerry Alvarado,New York,New York City,2021-10,2021,10,October,4,2,Wednesday,0,2.6953042745841227,791.5,21.333333333333332,Premium
B-26750,5461,1214,7,Furniture,Sofas,Credit Card,2020-06-07,Paul Zimmerman,New York,Rochester,2020-06,2020,6,June,2,6,Sunday,1,22.230360739791248,780.1428571428571,173.42857142857142,High
B-26138,3084,611,19,Furniture,Bookcases,UPI,2024-05-21,Carl Ryan,Texas,Dallas,2024-05,2024,5,May,2,1,Tuesday,0,19.811932555123217,162.31578947368422,32.1578947368421,Medium
B-26929,6087,3043,1,Furniture,Sofas,COD,2020-08-05,Kelly Roberts,New York,Buffalo,2020-08,2020,8,August,3,2,Wednesday,0,49.991785772958764,6087.0,3043.0,High
B-25359,611,300,3,Furniture,Bookcases,Credit Card,2020-10-15,Jack Woods,Illinois,Peoria,2020-10,2020,10,October,4,3,Thursday,0,49.09983633387889,203.66666666666666,100.0,Low
B-25738,9909,2999,18,Office Supplies,Markers,COD,2021-05-15,Albert Alexander Jr.,Ohio,Cleveland,2021-05,2021,5,May,2,5,Saturday,1,30.26541527903926,550.5,166.61111111111111,Premium
B-25738,9909,2999,18,Office Supplies,Markers,COD,2022-01-13,Teresa Perez,Texas,Austin,2022-01,2022,1,January,1,3,Thursday,0,30.26541527903926,550.5,166.61111111111111,Premium
B-25931,6485,3178,18,Furniture,Sofas,UPI,2023-07-18,Amanda Williams,Ohio,Columbus,2023-07,2023,7,July,3,1,Tuesday,0,49.00539707016191,360.27777777777777,176.55555555555554,High
B-25706,7259,1969,10,Electronics,Laptops,Credit Card,2022-12-08,Kristen Lawson,Illinois,Springfield,2022-12,2022,12,December,4,3,Thursday,0,27.124948339991732,725.9,196.9,High
B-25352,3333,700,18,Electronics,Printers,COD,2023-04-17,Jacob Stewart,Florida,Miami,2023-04,2023,4,April,2,0,Monday,0,21.002100210021002,185.16666666666666,38.888888888888886,Medium
B-26909,7786,1202,4,Furniture,Sofas,EMI,2020-06-23,Daniel Brooks,Illinois,Peoria,2020-06,2020,6,June,2,1,Tuesday,0,15.437965579244798,1946.5,300.5,Premium
B-26296,7644,2428,6,Electronics,Phones,Debit Card,2022-01-20,Aaron Dunn,Illinois,Springfield,2022-01,2022,1,January,1,3,Thursday,0,31.763474620617476,1274.0,404.6666666666667,Premium
B-26112,1476,247,5,Furniture,Bookcases,COD,2023-11-18,Jacob Martinez,California,Los Angeles,2023-11,2023,11,November,4,5,Saturday,1,16.73441734417344,295.2,49.4,Low
B-26112,1476,247,5,Furniture,Bookcases,COD,2022-01-19,Raymond Burgess,California,San Diego,2022-01,2022,1,January,1,2,Wednesday,0,16.73441734417344,295.2,49.4,Low
B-26790,3445,1405,16,Furniture,Sofas,EMI,2020-09-21,Jennifer Cooke,California,San Francisco,2020-09,2020,9,September,3,0,Monday,0,40.78374455732946,215.3125,87.8125,Medium
B-26790,9837,384,1,Electronics,Laptops,UPI,2020-09-21,Jennifer Cooke,California,San Francisco,2020-09,2020,9,September,3,0,Monday,0,3.903629155230253,9837.0,384.0,Premium
B-25986,1314,457,8,Furniture,Sofas,EMI,2021-06-11,Tyrone White,California,San Diego,2021-06,2021,6,June,2,4,Friday,0,34.779299847793,164.25,57.125,Low
B-25630,5951,936,6,Electronics,Laptops,Debit Card,2024-08-07,Charles Williams,Texas,Dallas,2024-08,2024,8,August,3,2,Wednesday,0,15.728449000168037,991.8333333333334,156.0,High
B-25630,5951,936,6,Electronics,Laptops,Debit Card,2022-07-26,Amy Page,Ohio,Columbus,2022-07,2022,7,July,3,1,Tuesday,0,15.728449000168037,991.8333333333334,156.0,High
B-26872,992,177,6,Electronics,Phones,UPI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01,2024,1,January,1,5,Saturday,1,17.842741935483872,165.33333333333334,29.5,Low
B-26872,4699,625,18,Office Supplies,Markers,EMI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01,2024,1,January,1,5,Saturday,1,13.300702277080228,261.05555555555554,34.72222222222222,Medium
B-25870,5557,2114,17,Electronics,Laptops,EMI,2021-05-28,Angela Roberts,Ohio,Cleveland,2021-05,2021,5,May,2,4,Friday,0,38.04210905164657,326.88235294117646,124.3529411764706,High
B-25991,3436,933,3,Electronics,Electronic Games,Credit Card,2021-06-13,Kyle Hernandez,Texas,Dallas,2021-06,2021,6,June,2,6,Sunday,1,27.153667054714788,1145.3333333333333,311.0,Medium
B-25198,9840,3870,11,Electronics,Printers,Debit Card,2023-04-25,Cynthia Ferguson,Texas,Austin,2023-04,2023,4,April,2,1,Tuesday,0,39.329268292682926,894.5454545454545,351.8181818181818,Premium
B-25189,7620,125,4,Office Supplies,Paper,EMI,2021-07-05,Brandi Garcia,California,San Francisco,2021-07,2021,7,July,3,0,Monday,0,1.6404199475065617,1905.0,31.25,Premium
B-25189,7620,125,4,Office Supplies,Paper,EMI,2024-10-12,Matthew Blake,California,San Francisco,2024-10,2024,10,October,4,5,Saturday,1,1.6404199475065617,1905.0,31.25,Premium
B-26563,4314,1591,5,Furniture,Tables,Debit Card,2021-10-04,Lauren Howell,New York,Buffalo,2021-10,2021,10,October,4,0,Monday,0,36.87992582290217,862.8,318.2,Medium
B-25548,8851,999,12,Electronics,Laptops,UPI,2024-02-07,Joseph Wilson,Ohio,Cincinnati,2024-02,2024,2,February,1,2,Wednesday,0,11.28686024178059,737.5833333333334,83.25,Premium
B-25965,544,272,2,Electronics,Laptops,Debit Card,2021-03-05,Tanner Vance,Texas,Houston,2021-03,2021,3,March,1,4,Friday,0,50.0,272.0,136.0,Low
B-25965,544,272,2,Electronics,Laptops,Debit Card,2023-06-25,Michael Nash,New York,Buffalo,2023-06,2023,6,June,2,6,Sunday,1,50.0,272.0,136.0,Low
B-26545,537,142,20,Office Supplies,Markers,EMI,2021-08-02,Brent Thomas,Illinois,Peoria,2021-08,2021,8,August,3,0,Monday,0,26.443202979515828,26.85,7.1,Low
B-26603,5944,2661,7,Electronics,Laptops,EMI,2022-03-17,Harold Mitchell,Texas,Austin,2022-03,2022,3,March,1,3,Thursday,0,44.767833109017495,849.1428571428571,380.14285714285717,High
B-26393,2258,135,18,Electronics,Printers,Credit Card,2024-02-07,Ashley Palmer,Florida,Miami,2024-02,2024,2,February,1,2,Wednesday,0,5.978742249778565,125.44444444444444,7.5,Low
B-26393,2258,135,18,Electronics,Printers,Credit Card,2022-08-19,Stephen Hogan,California,San Diego,2022-08,2022,8,August,3,4,Friday,0,5.978742249778565,125.44444444444444,7.5,Low
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,2024-09-19,George Ashley,Texas,Houston,2024-09,2024,9,September,3,3,Thursday,0,45.155583307316064,3203.0,1446.3333333333333,Premium
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,2020-04-05,Sara Bailey,Ohio,Cincinnati,2020-04,2020,4,April,2,6,Sunday,1,45.155583307316064,3203.0,1446.3333333333333,Premium
B-25945,9952,3301,15,Electronics,Electronic Games,Debit Card,2023-03-10,Tanya Thomas MD,Texas,Dallas,2023-03,2023,3,March,1,4,Friday,0,33.16921221864952,663.4666666666667,220.06666666666666,Premium
B-26565,9873,4585,7,Office Supplies,Paper,Credit Card,2020-08-10,Maria Galvan,Ohio,Columbus,2020-08,2020,8,August,3,0,Monday,0,46.439785272966674,1410.4285714285713,655.0,Premium
B-25684,3560,1335,15,Electronics,Electronic Games,COD,2020-04-29,Duane Kelly,New York,New York City,2020-04,2020,4,April,2,2,Wednesday,0,37.5,237.33333333333334,89.0,Medium
B-25684,3560,1335,15,Electronics,Electronic Games,COD,2023-03-16,Frank Reynolds,Illinois,Springfield,2023-03,2023,3,March,1,3,Thursday,0,37.5,237.33333333333334,89.0,Medium
B-26612,6528,76,9,Electronics,Phones,Debit Card,2020-05-04,Aaron Kim,New York,Buffalo,2020-05,2020,5,May,2,0,Monday,0,1.1642156862745099,725.3333333333334,8.444444444444445,High
B-26612,8930,3374,12,Furniture,Sofas,Debit Card,2020-05-04,Aaron Kim,New York,Buffalo,2020-05,2020,5,May,2,0,Monday,0,37.78275475923852,744.1666666666666,281.1666666666667,Premium
B-25839,4521,1778,9,Office Supplies,Paper,Debit Card,2024-10-15,David Allen,Florida,Tampa,2024-10,2024,10,October,4,1,Tuesday,0,39.327582393275826,502.3333333333333,197.55555555555554,Medium
B-25898,7091,2317,10,Furniture,Sofas,Credit Card,2022-06-09,Monica Lee,California,San Diego,2022-06,2022,6,June,2,3,Thursday,0,32.675222112537014,709.1,231.7,High
B-26120,2101,287,8,Office Supplies,Pens,COD,2020-07-04,Kimberly Fuller,Ohio,Cleveland,2020-07,2020,7,July,3,5,Saturday,1,13.660161827701096,262.625,35.875,Low
B-26120,2101,287,8,Office Supplies,Pens,COD,2023-04-09,Erica Scott,Illinois,Chicago,2023-04,2023,4,April,2,6,Sunday,1,13.660161827701096,262.625,35.875,Low
B-26426,8644,1968,9,Office Supplies,Paper,Debit Card,2023-11-24,Melissa Mitchell,Illinois,Chicago,2023-11,2023,11,November,4,4,Friday,0,22.76723739009718,960.4444444444445,218.66666666666666,Premium
B-26309,6672,3319,4,Furniture,Tables,UPI,2023-11-29,Joshua Murray,Texas,Dallas,2023-11,2023,11,November,4,2,Wednesday,0,49.74520383693046,1668.0,829.75,High
B-26309,6672,3319,4,Furniture,Tables,UPI,2024-05-20,John Jones,California,San Diego,2024-05,2024,5,May,2,0,Monday,0,49.74520383693046,1668.0,829.75,High
B-26789,4699,103,12,Office Supplies,Binders,UPI,2024-05-21,Cheryl Johnson,Ohio,Cincinnati,2024-05,2024,5,May,2,1,Tuesday,0,2.191955735262822,391.5833333333333,8.583333333333334,Medium
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,2021-12-07,Lisa Farmer,Texas,Houston,2021-12,2021,12,December,4,1,Tuesday,0,20.441086379415967,349.7857142857143,71.5,Medium
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,2025-01-06,Christopher Walker,Ohio,Cincinnati,2025-01,2025,1,January,1,0,Monday,0,20.441086379415967,349.7857142857143,71.5,Medium
B-26257,5460,2088,14,Furniture,Tables,Debit Card,2022-07-13,Elizabeth Coffey,New York,Buffalo,2022-07,2022,7,July,3,2,Wednesday,0,38.24175824175824,390.0,149.14285714285714,High
B-26257,5460,2088,14,Furniture,Tables,Debit Card,2020-04-19,Joseph Clark,Ohio,Cincinnati,2020-04,2020,4,April,2,6,Sunday,1,38.24175824175824,390.0,149.14285714285714,High
B-25603,9272,1771,19,Office Supplies,Markers,UPI,2024-11-14,Jamie Brewer,Illinois,Springfield,2024-11,2024,11,November,4,3,Thursday,0,19.100517687661778,488.0,93.21052631578948,Premium
B-25603,9272,1771,19,Office Supplies,Markers,UPI,2020-04-18,Lauren Boyer,Texas,Dallas,2020-04,2020,4,April,2,5,Saturday,1,19.100517687661778,488.0,93.21052631578948,Premium
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,2023-10-18,Howard Esparza,Texas,Houston,2023-10,2023,10,October,4,2,Wednesday,0,13.430749682337991,524.6666666666666,70.46666666666667,Premium
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,2021-03-21,James Hickman,Ohio,Cleveland,2021-03,2021,3,March,1,6,Sunday,1,13.430749682337991,524.6666666666666,70.46666666666667,Premium
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2024-09-13,Jennifer Hernandez,Ohio,Cleveland,2024-09,2024,9,September,3,4,Friday,0,11.173673673673672,666.0,74.41666666666667,Premium
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2023-05-04,Shannon Warren,New York,New York City,2023-05,2023,5,May,2,3,Thursday,0,11.173673673673672,666.0,74.41666666666667,Premium
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2023-05-31,Ashley Aguilar,Illinois,Chicago,2023-05,2023,5,May,2,2,Wednesday,0,11.173673673673672,666.0,74.41666666666667,Premium
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,2024-06-15,Daniel Price,New York,New York City,2024-06,2024,6,June,2,5,Saturday,1,33.68210493922142,361.05555555555554,121.61111111111111,High
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,2021-04-03,James Perez,Florida,Orlando,2021-04,2021,4,April,2,5,Saturday,1,33.68210493922142,361.05555555555554,121.61111111111111,High
B-26168,8848,2090,9,Office Supplies,Pens,Debit Card,2025-01-14,Jerry Smith,California,San Diego,2025-01,2025,1,January,1,1,Tuesday,0,23.62115732368897,983.1111111111111,232.22222222222223,Premium
B-25436,8044,3634,3,Office Supplies,Markers,COD,2020-12-24,Andre Fernandez,Florida,Orlando,2020-12,2020,12,December,4,3,Thursday,0,45.176529090004976,2681.3333333333335,1211.3333333333333,Premium
B-25436,8044,3634,3,Office Supplies,Markers,COD,2022-10-07,Anthony West,California,San Diego,2022-10,2022,10,October,4,4,Friday,0,45.176529090004976,2681.3333333333335,1211.3333333333333,Premium
B-25794,7417,1334,16,Furniture,Bookcases,COD,2021-10-05,Amber Flowers,Florida,Tampa,2021-10,2021,10,October,4,1,Tuesday,0,17.98570850748281,463.5625,83.375,High
B-26495,3451,658,3,Office Supplies,Markers,UPI,2024-12-28,Patricia Davis,Illinois,Chicago,2024-12,2024,12,December,4,5,Saturday,1,19.066937119675455,1150.3333333333333,219.33333333333334,Medium
B-25815,8531,2555,4,Electronics,Laptops,EMI,2022-05-14,Jasmine Gibbs,Texas,Austin,2022-05,2022,5,May,2,5,Saturday,1,29.949595592544835,2132.75,638.75,Premium
B-25022,6646,848,15,Furniture,Sofas,Debit Card,2023-08-19,Nicole Dudley,New York,New York City,2023-08,2023,8,August,3,5,Saturday,1,12.759554619319891,443.06666666666666,56.53333333333333,High
